anio,ccaa,provincia,tipo_procedencia,categoria,especie,n_sueltas
2019,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,1989.0
2019,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,22538.0
2019,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,1615.0
2019,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,5818.0
2019,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,51021.0
2019,Galicia,La Coruña,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,49595.0
2019,Galicia,La Coruña,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,260.0
2019,Galicia,La Coruña,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,8203.0
2019,Galicia,La Coruña,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,33697.0
2019,Galicia,Lugo,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,4650.0
2019,Galicia,Lugo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,1640.0
2019,Galicia,Lugo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,20100.0
2019,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,5.0
2019,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,7600.0
2019,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,250.0
2019,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,5440.0
2019,Galicia,Pontevedra,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,22487.0
2019,Galicia,Pontevedra,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,100.0
2019,Galicia,Pontevedra,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,2570.0
2019,Galicia,Pontevedra,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,5091.0
2019,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,10.0
2019,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,7.0
2019,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,2964.0
2019,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,6821.0
2019,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,145601.0
2019,Murcia,Murcia,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,1050.0
2019,Murcia,Murcia,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,25000.0
2019,País Vasco,Álava,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,23599.0
2019,País Vasco,Álava,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,1061.0
2019,País Vasco,Álava,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,4200.0
2019,País Vasco,Álava,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,8295.0
2019,País Vasco,Guipúzcoa,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,108.0
2019,País Vasco,Vizcaya,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,500.0
2019,País Vasco,Vizcaya,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,500.0
2019,País Vasco,Vizcaya,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,200.0
2018,Andalucía,Almería,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,300.0
2018,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Mayor,Corzo,12.0
2018,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,388.0
2018,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,27975.0
2018,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,2200.0
2018,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,1600.0
2018,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,1000.0
2018,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,500.0
2018,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,1001.0
2018,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,30.0
2018,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,315.0
2018,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,100.0
2018,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,600.0
2018,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,150.0
2018,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,1000.0
2018,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,900.0
2018,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Mayor,Cabra montés,27.0
2018,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,40.0
2018,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,4931.0
2018,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,2050.0
2018,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,364.0
2018,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,29947.0
2018,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,5.0
2018,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,83.0
2018,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,40.0
2018,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,155.0
2018,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,450.0
2018,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,400.0
2018,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,600.0
2018,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,2715.0
2018,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,13792.0
2018,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,123.0
2018,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,24.0
2018,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,20.0
2018,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,7608.0
2018,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,140.0
2018,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,390.0
2018,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,340.0
2018,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,140.0
2018,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,12390.0
2018,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,1551.0
2018,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,1500.0
2018,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,7475.0
2018,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,2325.0
2018,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,400.0
2018,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,25048.0
2018,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,76.0
2018,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,10.0
2018,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,28.0
2018,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,3953.0
2018,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,265.0
2018,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,832.0
2018,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,1200.0
2018,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,1175.0
2018,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,2850.0
2018,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,13767.0
2018,Aragón,Huesca,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,65.0
2018,Aragón,Huesca,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,8.0
2018,Aragón,Huesca,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,20.0
2018,Aragón,Huesca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,9426.0
2018,Aragón,Teruel,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,3674.0
2018,Aragón,Teruel,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,3050.0
2018,Aragón,Zaragoza,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,1500.0
2018,Aragón,Zaragoza,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,68.0
2018,Aragón,Zaragoza,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,60.0
2018,Aragón,Zaragoza,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,1000.0
2018,Aragón,Zaragoza,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,17694.0
2018,Asturias,Asturias,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,7510.0
2018,Asturias,Asturias,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,6280.0
2018,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,90.0
2018,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,2990.0
2018,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,515.0
2018,Baleares,Baleares,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,91485.0
2018,C. Valenciana,Alicante,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,30.0
2018,C. Valenciana,Castellón,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,55.0
2018,C. Valenciana,Castellón,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,20.0
2018,C. Valenciana,Castellón,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,970.0
2018,C. Valenciana,Castellón,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,400.0
2018,C. Valenciana,Castellón,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,3000.0
2018,C. Valenciana,Castellón,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,10000.0
2018,C. Valenciana,Castellón,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,23895.0
2018,C. Valenciana,Valencia,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,52.0
2018,C. Valenciana,Valencia,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,125.0
2018,C. Valenciana,Valencia,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,10.0
2018,C. Valenciana,Valencia,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,1050.0
2018,C. Valenciana,Valencia,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,300.0
2018,C. Valenciana,Valencia,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,550.0
2018,C. Valenciana,Valencia,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,950.0
2018,C. Valenciana,Valencia,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,20705.0
2018,Castilla-La Mancha,Albacete,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,5500.0
2018,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,155.0
2018,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,189.0
2018,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,7.0
2018,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,8000.0
2018,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,22250.0
2018,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,11190.0
2018,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,6400.0
2018,Castilla-La Mancha,Albacete,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,446310.0
2018,Castilla-La Mancha,Ciudad Real,ADMINISTRACIÓN,Caza Mayor,Ciervo,310.0
2018,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,180.0
2018,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Mayor,Corzo,26.0
2018,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,175.0
2018,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,3600.0
2018,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,560.0
2018,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,3150.0
2018,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,3580.0
2018,Castilla-La Mancha,Ciudad Real,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,554380.0
2018,Castilla-La Mancha,Cuenca,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,800.0
2018,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,20.0
2018,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Mayor,Corzo,6.0
2018,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,47.0
2018,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,1930.0
2018,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,6415.0
2018,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,1850.0
2018,Castilla-La Mancha,Cuenca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,47700.0
2018,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,200.0
2018,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,2800.0
2018,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,5370.0
2018,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,4550.0
2018,Castilla-La Mancha,Guadalajara,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,101632.0
2018,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,350.0
2018,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,70.0
2018,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,35.0
2018,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,8000.0
2018,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,3850.0
2018,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,28516.0
2018,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,17525.0
2018,Castilla-La Mancha,Toledo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,509240.0
2018,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,9290.0
2018,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,16678.0
2018,Cataluña,Barcelona,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,42415.0
2018,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,3233.0
2018,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,102.0
2018,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,9113.0
2018,Cataluña,Gerona,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,29924.0
2018,Cataluña,Lérida,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,1017.0
2018,Cataluña,Lérida,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,24.0
2018,Cataluña,Lérida,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,675.0
2018,Cataluña,Lérida,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,37796.0
2018,Cataluña,Tarragona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Conejo,1693.0
2018,Cataluña,Tarragona,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,6.0
2018,Cataluña,Tarragona,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,2325.0
2018,Cataluña,Tarragona,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,33988.0
2018,Extremadura,Badajoz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,4408.0
2018,Extremadura,Badajoz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,690.0
2018,Extremadura,Badajoz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,32932.0
2018,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,1673.0
2018,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,17149.0
2018,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,938.0
2018,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,5366.0
2018,Extremadura,Cáceres,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,35215.0
2018,Galicia,La Coruña,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,46280.0
2018,Galicia,La Coruña,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,480.0
2018,Galicia,La Coruña,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,6480.0
2018,Galicia,La Coruña,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,30505.0
2018,Galicia,Lugo,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,13161.0
2018,Galicia,Lugo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,90.0
2018,Galicia,Lugo,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,24578.0
2018,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,10.0
2018,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,8956.0
2018,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,300.0
2018,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,210.0
2018,Galicia,Orense,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,7895.0
2018,Galicia,Pontevedra,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,18723.0
2018,Galicia,Pontevedra,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,275.0
2018,Galicia,Pontevedra,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,1885.0
2018,Galicia,Pontevedra,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,6065.0
2018,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,580.0
2018,Madrid,Madrid,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,158970.0
2018,Murcia,Murcia,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,1050.0
2018,Murcia,Murcia,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,22925.0
2018,País Vasco,Álava,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,21824.0
2018,País Vasco,Álava,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,2477.0
2018,País Vasco,Álava,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,7073.0
2018,País Vasco,Guipúzcoa,ADMINISTRACIÓN,Caza Menor de Mamíferos,Liebre,105.0
2018,País Vasco,Vizcaya,ADMINISTRACIÓN,Caza Menor de Aves,Faisán,200.0
2018,País Vasco,Vizcaya,ADMINISTRACIÓN,Caza Menor de Aves,Perdiz,450.0
2018,País Vasco,Vizcaya,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,450.0
2017,Andalucía,Almería,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,425.0
2017,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Mayor,Corzo,7.0
2017,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,720.0
2017,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,1400.0
2017,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,3400.0
2017,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,1250.0
2017,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,950.0
2017,Andalucía,Cádiz,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,2150.0
2017,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,27.0
2017,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,20.0
2017,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,800.0
2017,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,1800.0
2017,Andalucía,Córdoba,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,1450.0
2017,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,31.0
2017,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,600.0
2017,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,1680.0
2017,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,905.0
2017,Andalucía,Granada,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,25871.0
2017,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,72.0
2017,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,122.0
2017,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Mayor,Muflón,30.0
2017,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,150.0
2017,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,300.0
2017,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,500.0
2017,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,695.0
2017,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,2300.0
2017,Andalucía,Huelva,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,21185.0
2017,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Mayor,Cabra montés,14.0
2017,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,44.0
2017,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Mayor,Gamo,29.0
2017,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,2382.0
2017,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,140.0
2017,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,5140.0
2017,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,140.0
2017,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,340.0
2017,Andalucía,Jaén,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,13430.0
2017,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,265.0
2017,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Aves,Codorniz,7225.0
2017,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Aves,Faisán,715.0
2017,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Aves,Paloma,600.0
2017,Andalucía,Málaga,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,22665.0
2017,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Mayor,Ciervo,94.0
2017,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,40.0
2017,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,100.0
2017,Andalucía,Sevilla,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,34265.0
2017,Aragón,Huesca,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,8450.0
2017,Aragón,Teruel,OTRAS PROCEDENCIAS,Caza Mayor,Jabalí,40.0
2017,Aragón,Teruel,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,2920.0
2017,Aragón,Teruel,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,2550.0
2017,Aragón,Zaragoza,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Conejo,760.0
2017,Aragón,Zaragoza,OTRAS PROCEDENCIAS,Caza Menor de Mamíferos,Liebre,40.0
2017,Aragón,Zaragoza,OTRAS PROCEDENCIAS,Caza Menor de Aves,Acuáticas y anátidas,140.0
2017,Aragón,Zaragoza,OTRAS PROCEDENCIAS,Caza Menor de Aves,Perdiz,14640.0
2017,Baleares,Baleares,ADMINISTRACIÓN,Caza Menor de Aves,Codorniz,5214.0
