anio,ccaa,provincia,tipo_coto,n_cotos,sup_ha
2011,Cataluña,Lérida,Reserva de caza,4.0,194208.0
2011,Cataluña,Lérida,Zona de caza controlada,3.0,66571.0
2011,Cataluña,Tarragona,Coto privado de caza,278.0,554482.0
2011,Cataluña,Tarragona,Reserva de caza,2.0,29701.0
2011,Cataluña,Tarragona,Zona de caza controlada,6.0,2328.0
2011,Extremadura,Badajoz,Coto deportivo,256.0,891416.0
2011,Extremadura,Badajoz,Coto privado de caza,1581.0,947505.0
2011,Extremadura,Badajoz,Terrenos no cinegéticos,146.0,15937.0
2011,Extremadura,Cáceres,Coto deportivo,341.0,749324.0
2011,Extremadura,Cáceres,Coto privado de caza,1303.0,848755.0
2011,Extremadura,Cáceres,Otros terrenos,9.0,53982.0
2011,Extremadura,Cáceres,Terrenos no cinegéticos,400.0,52090.0
2011,Galicia,La Coruña,Coto municipal,1.0,7047.0
2011,Galicia,La Coruña,Coto privado de caza,122.0,688744.0
2011,Galicia,La Coruña,Coto intensivo de caza,4.0,1290.0
2011,Galicia,La Coruña,Otros terrenos,,37193.0
2011,Galicia,Lugo,Coto privado de caza,151.0,927165.0
2011,Galicia,Lugo,Coto intensivo de caza,5.0,1548.0
2011,Galicia,Lugo,Otros terrenos,,9911.0
2011,Galicia,Lugo,Reserva de caza,1.0,7792.0
2011,Galicia,Orense,Coto municipal,1.0,14478.0
2011,Galicia,Orense,Coto privado de caza,105.0,653847.0
2011,Galicia,Orense,Coto intensivo de caza,6.0,1355.0
2011,Galicia,Orense,Otros terrenos,,33754.0
2011,Galicia,Pontevedra,Coto privado de caza,73.0,350114.0
2011,Galicia,Pontevedra,Coto intensivo de caza,6.0,7369.0
2011,Galicia,Pontevedra,Otros terrenos,,79095.0
2011,La Rioja,La Rioja,Coto deportivo,88.0,197058.0
2011,La Rioja,La Rioja,Coto municipal,89.0,177667.0
2011,La Rioja,La Rioja,Coto privado de caza,14.0,6407.0
2011,La Rioja,La Rioja,Coto intensivo de caza,1.0,680.0
2011,La Rioja,La Rioja,Reserva de caza,1.0,106934.0
2011,La Rioja,La Rioja,Terreno cercado,3.0,481.0
2011,La Rioja,La Rioja,Terrenos no cinegéticos,35.0,14556.0
2011,Madrid,Madrid,Coto privado de caza,756.0,525963.0
2011,Madrid,Madrid,Coto intensivo de caza,1.0,763.0
2011,Madrid,Madrid,Reserva de caza,2.0,27076.0
2011,Madrid,Madrid,Zona de caza controlada,,27623.0
2011,Murcia,Murcia,Coto deportivo,49.0,98302.0
2011,Murcia,Murcia,Coto privado de caza,1190.0,632558.0
2011,Murcia,Murcia,Coto intensivo de caza,25.0,19559.0
2011,Murcia,Murcia,Refugio de caza / fauna,16.0,3870.0
2011,Murcia,Murcia,Reserva de caza,1.0,14183.0
2011,Navarra,Navarra,Coto municipal,211.0,927037.0
2011,Navarra,Navarra,Coto privado de caza,36.0,33217.0
2011,País Vasco,Vizcaya,Coto privado de caza,1.0,13700.0
2011,País Vasco,Vizcaya,Coto social,1.0,320.0
2011,País Vasco,Vizcaya,Reserva de caza,4.0,5886.0
2011,País Vasco,Vizcaya,Zona de caza controlada,9.0,54394.0
2010,Andalucía,Almería,Coto deportivo,12.0,18312.0
2010,Andalucía,Almería,Coto privado de caza,740.0,636979.0
2010,Andalucía,Cádiz,Coto deportivo,40.0,77605.0
2010,Andalucía,Cádiz,Coto privado de caza,750.0,477738.0
2010,Andalucía,Cádiz,Zona de caza controlada,2.0,306.0
2010,Andalucía,Córdoba,Coto deportivo,58.0,177246.0
2010,Andalucía,Córdoba,Coto privado de caza,1392.0,959793.0
2010,Andalucía,Granada,Coto deportivo,49.0,112548.0
2010,Andalucía,Granada,Coto privado de caza,1045.0,802559.0
2010,Andalucía,Granada,Coto intensivo de caza,3.0,2473.0
2010,Andalucía,Granada,Otros terrenos,1.0,337.0
2010,Andalucía,Granada,Zona de caza controlada,1.0,16992.0
2010,Andalucía,Huelva,Coto deportivo,35.0,116882.0
2010,Andalucía,Huelva,Coto privado de caza,780.0,669471.0
2010,Andalucía,Huelva,Coto intensivo de caza,1.0,251.0
2010,Andalucía,Jaén,Coto deportivo,87.0,387081.0
2010,Andalucía,Jaén,Coto privado de caza,782.0,782436.0
2010,Andalucía,Jaén,Coto intensivo de caza,1.0,354.0
2010,Andalucía,Jaén,Reserva de caza,1.0,65837.0
2010,Andalucía,Málaga,Coto deportivo,136.0,331979.0
2010,Andalucía,Málaga,Coto privado de caza,305.0,181487.0
2010,Andalucía,Málaga,Coto intensivo de caza,1.0,434.0
2010,Andalucía,Málaga,Reserva de caza,3.0,61484.0
2010,Andalucía,Sevilla,Coto deportivo,99.0,254595.0
2010,Andalucía,Sevilla,Coto privado de caza,1156.0,892070.0
2010,Andalucía,Sevilla,Coto intensivo de caza,1.0,495.0
2010,Baleares,Baleares,Coto privado de caza,2025.0,365859.0
2010,Baleares,Baleares,Coto intensivo de caza,3.0,410.0
2010,Baleares,Baleares,Zona de caza controlada,4.0,1530.0
2010,C. Valenciana,Alicante,Coto privado de caza,363.0,391532.0
2010,C. Valenciana,Alicante,Zona de caza controlada,6.0,8890.0
2010,C. Valenciana,Valencia,Coto privado de caza,409.0,867461.0
2010,C. Valenciana,Valencia,Reserva de caza,1.0,35867.0
2010,C. Valenciana,Valencia,Zona de caza controlada,31.0,36691.0
2010,Canarias,Las Palmas,Coto privado de caza,15.0,3500.0
2010,Canarias,Las Palmas,Coto intensivo de caza,1.0,1000.0
2010,Canarias,Las Palmas,Refugio de caza / fauna,1.0,3714.0
2010,Canarias,Las Palmas,Reserva de caza,10.0,
2010,Canarias,Las Palmas,Zona de caza controlada,3.0,98000.0
2010,Canarias,Tenerife,Coto privado de caza,62.0,18740.0
2010,Canarias,Tenerife,Coto intensivo de caza,1.0,24.0
2010,Canarias,Tenerife,Reserva de caza,3.0,754.0
2010,Canarias,Tenerife,Zona de caza controlada,3.0,208107.0
2010,Cantabria,Cantabria,Coto deportivo,68.0,209376.0
2010,Cantabria,Cantabria,Coto privado de caza,39.0,79301.0
2010,Cantabria,Cantabria,Coto social,1.0,4068.0
2010,Cantabria,Cantabria,Reserva de caza,1.0,180000.0
2010,Castilla y León,Burgos,Coto privado de caza,847.0,1257290.0
2010,Castilla y León,Burgos,Reserva de caza,1.0,75372.0
2010,Castilla y León,Burgos,Zona de caza controlada,1.0,509.0
2010,Castilla y León,León,Coto privado de caza,965.0,1237626.0
2010,Castilla y León,León,Reserva de caza,3.0,146737.0
2010,Castilla y León,León,Zona de caza controlada,1.0,6122.0
2010,Castilla y León,Palencia,Coto privado de caza,490.0,704737.0
2010,Castilla y León,Palencia,Reserva de caza,1.0,48813.0
2010,Castilla y León,Salamanca,Coto privado de caza,1086.0,1074179.0
2010,Castilla y León,Salamanca,Reserva de caza,1.0,21513.0
2010,Castilla y León,Salamanca,Zona de caza controlada,2.0,3544.0
2010,Castilla y León,Segovia,Coto privado de caza,414.0,618149.0
2010,Castilla y León,Segovia,Zona de caza controlada,1.0,10284.0
2010,Castilla y León,Soria,Coto privado de caza,474.0,891497.0
2010,Castilla y León,Soria,Reserva de caza,1.0,115895.0
2010,Castilla y León,Soria,Zona de caza controlada,3.0,2252.0
2010,Castilla y León,Valladolid,Coto privado de caza,391.0,735301.0
2010,Castilla y León,Valladolid,Coto social,3.0,3095.0
2010,Castilla y León,Zamora,Coto privado de caza,555.0,869740.0
2010,Castilla y León,Zamora,Reserva de caza,2.0,100015.0
2010,Castilla y León,Ávila,Coto privado de caza,469.0,646334.0
2010,Castilla y León,Ávila,Coto social,1.0,3424.0
2010,Castilla y León,Ávila,Reserva de caza,1.0,39257.0
2010,Castilla-La Mancha,Albacete,Coto privado de caza,1360.0,1209780.0
2010,Castilla-La Mancha,Albacete,Coto intensivo de caza,67.0,60488.0
2010,Castilla-La Mancha,Albacete,Refugio de caza / fauna,2.0,200.0
2010,Castilla-La Mancha,Albacete,Zona de caza controlada,3.0,6599.0
2010,Castilla-La Mancha,Ciudad Real,Coto privado de caza,1457.0,1682306.0
2010,Castilla-La Mancha,Ciudad Real,Coto social,1.0,3706.0
2010,Castilla-La Mancha,Ciudad Real,Coto intensivo de caza,69.0,65685.0
2010,Castilla-La Mancha,Ciudad Real,Refugio de caza / fauna,14.0,7032.0
2010,Castilla-La Mancha,Ciudad Real,Zona de caza controlada,5.0,12857.0
2010,Castilla-La Mancha,Ciudad Real,Zona de seguridad,3.0,
2010,Castilla-La Mancha,Cuenca,Coto privado de caza,743.0,1480141.0
2010,Castilla-La Mancha,Cuenca,Coto intensivo de caza,55.0,47862.0
2010,Castilla-La Mancha,Cuenca,Refugio de caza / fauna,5.0,567.0
2010,Castilla-La Mancha,Cuenca,Reserva de caza,1.0,6675.0
2010,Castilla-La Mancha,Cuenca,Terrenos no cinegéticos,17.0,9226.0
2010,Castilla-La Mancha,Cuenca,Zona de caza controlada,10.0,36891.0
2010,Castilla-La Mancha,Guadalajara,Coto privado de caza,675.0,1067906.0
2010,Castilla-La Mancha,Guadalajara,Coto social,1.0,972.0
2010,Castilla-La Mancha,Guadalajara,Coto intensivo de caza,6.0,3508.0
2010,Castilla-La Mancha,Guadalajara,Reserva de caza,1.0,57185.0
2010,Castilla-La Mancha,Guadalajara,Zona de caza controlada,8.0,7645.0
2010,Castilla-La Mancha,Toledo,Coto privado de caza,1339.0,1415361.0
2010,Castilla-La Mancha,Toledo,Coto social,3.0,6486.0
2010,Castilla-La Mancha,Toledo,Refugio de caza / fauna,14.0,8514.0
2010,Castilla-La Mancha,Toledo,Zona de caza controlada,1.0,1167.0
2010,Castilla-La Mancha,Toledo,Zona de seguridad,2.0,493.0
2010,Cataluña,Barcelona,Coto privado de caza,379.0,597951.0
2010,Cataluña,Barcelona,Reserva de caza,1.0,12434.0
2010,Cataluña,Barcelona,Zona de caza controlada,5.0,16991.0
2010,Cataluña,Gerona,Coto privado de caza,246.0,504706.0
2010,Cataluña,Gerona,Reserva de caza,1.0,20298.0
2010,Cataluña,Gerona,Zona de caza controlada,2.0,2030.0
2010,Cataluña,Lérida,Coto privado de caza,483.0,914612.0
2010,Cataluña,Lérida,Reserva de caza,4.0,182873.0
2010,Cataluña,Lérida,Zona de caza controlada,3.0,69635.0
2010,Cataluña,Tarragona,Coto privado de caza,281.0,554918.0
2010,Cataluña,Tarragona,Reserva de caza,2.0,23786.0
2010,Cataluña,Tarragona,Zona de caza controlada,6.0,2328.0
2010,La Rioja,La Rioja,Coto deportivo,89.0,192276.0
2010,La Rioja,La Rioja,Coto municipal,89.0,177667.0
2010,La Rioja,La Rioja,Coto privado de caza,13.0,6012.0
2010,La Rioja,La Rioja,Coto intensivo de caza,1.0,680.0
2010,La Rioja,La Rioja,Reserva de caza,1.0,106904.0
2010,La Rioja,La Rioja,Terreno cercado,3.0,481.0
2010,La Rioja,La Rioja,Terrenos no cinegéticos,35.0,14556.0
2010,Madrid,Madrid,Coto privado de caza,763.0,530188.0
2010,Madrid,Madrid,Coto intensivo de caza,1.0,763.0
2010,Madrid,Madrid,Reserva de caza,2.0,27076.0
2010,Madrid,Madrid,Zona de caza controlada,1.0,27632.0
2010,Murcia,Murcia,Coto deportivo,47.0,94812.0
2010,Murcia,Murcia,Coto privado de caza,1194.0,628439.0
2010,Murcia,Murcia,Refugio de caza / fauna,20.0,5888.0
2010,Murcia,Murcia,Reserva de caza,1.0,14183.0
2010,Navarra,Navarra,Coto municipal,212.0,930037.0
2010,Navarra,Navarra,Coto privado de caza,37.0,34217.0
2010,País Vasco,Vizcaya,Coto deportivo,1.0,320.0
2010,País Vasco,Vizcaya,Coto municipal,1.0,3300.0
2010,País Vasco,Vizcaya,Coto privado de caza,1.0,13700.0
2010,País Vasco,Vizcaya,Reserva de caza,8.0,6354.0
2010,País Vasco,Vizcaya,Zona de caza controlada,10.0,61373.0
2010,País Vasco,Álava,Coto deportivo,1.0,6356.0
2010,País Vasco,Álava,Coto privado de caza,152.0,295387.0
2009,Andalucía,Almería,Coto deportivo,13.0,19032.0
2009,Andalucía,Almería,Coto municipal,33.0,91931.0
2009,Andalucía,Almería,Coto privado de caza,708.0,545371.0
2009,Andalucía,Cádiz,Coto deportivo,41.0,78917.0
2009,Andalucía,Cádiz,Coto municipal,34.0,38492.0
2009,Andalucía,Cádiz,Coto privado de caza,725.0,441402.0
2009,Andalucía,Cádiz,Zona de caza controlada,2.0,306.0
2009,Andalucía,Córdoba,Coto deportivo,57.0,175450.0
2009,Andalucía,Córdoba,Coto municipal,26.0,45227.0
2009,Andalucía,Córdoba,Coto privado de caza,1379.0,922155.0
2009,Andalucía,Granada,Coto deportivo,49.0,111924.0
2009,Andalucía,Granada,Coto municipal,78.0,136851.0
2009,Andalucía,Granada,Coto privado de caza,958.0,668247.0
2009,Andalucía,Granada,Coto intensivo de caza,4.0,3460.0
2009,Andalucía,Granada,Zona de caza controlada,1.0,16992.0
2009,Andalucía,Huelva,Coto deportivo,35.0,113633.0
2009,Andalucía,Huelva,Coto municipal,22.0,82898.0
2009,Andalucía,Huelva,Coto privado de caza,757.0,588434.0
2009,Andalucía,Huelva,Coto intensivo de caza,1.0,251.0
2009,Andalucía,Jaén,Coto deportivo,80.0,355038.0
2009,Andalucía,Jaén,Coto municipal,31.0,72285.0
2009,Andalucía,Jaén,Coto privado de caza,768.0,732524.0
2009,Andalucía,Jaén,Reserva de caza,1.0,65837.0
2009,Andalucía,Málaga,Coto deportivo,132.0,327499.0
2009,Andalucía,Málaga,Coto municipal,18.0,11834.0
2009,Andalucía,Málaga,Coto privado de caza,289.0,176101.0
2009,Andalucía,Málaga,Coto intensivo de caza,1.0,708.0
2009,Andalucía,Málaga,Reserva de caza,3.0,61484.0
2009,Andalucía,Sevilla,Coto deportivo,99.0,250993.0
2009,Andalucía,Sevilla,Coto municipal,7.0,15591.0
2009,Andalucía,Sevilla,Coto privado de caza,1135.0,877208.0
2009,Andalucía,Sevilla,Coto intensivo de caza,1.0,495.0
2009,Baleares,Baleares,Coto deportivo,3.0,900.0
2009,Baleares,Baleares,Coto privado de caza,1996.0,363849.0
2009,Baleares,Baleares,Coto intensivo de caza,3.0,410.0
2009,Baleares,Baleares,Zona de caza controlada,4.0,1530.0
2009,Canarias,Las Palmas,Coto privado de caza,15.0,3500.0
2009,Canarias,Las Palmas,Coto intensivo de caza,1.0,1000.0
2009,Canarias,Las Palmas,Refugio de caza / fauna,1.0,3714.0
2009,Canarias,Las Palmas,Reserva de caza,8.0,
2009,Canarias,Las Palmas,Zona de caza controlada,3.0,98000.0
2009,Canarias,Tenerife,Coto privado de caza,58.0,16262.0
2009,Canarias,Tenerife,Reserva de caza,3.0,754.0
2009,Canarias,Tenerife,Zona de caza controlada,3.0,139935.0
2009,Cantabria,Cantabria,Coto deportivo,29.0,71500.0
2009,Cantabria,Cantabria,Coto privado de caza,85.0,202108.0
2009,Cantabria,Cantabria,Coto social,1.0,4068.0
2009,Cantabria,Cantabria,Reserva de caza,1.0,180000.0
2009,Cantabria,Cantabria,Zona de caza controlada,1.0,3964.0
2009,Castilla y León,Burgos,Coto privado de caza,845.0,1254269.0
2009,Castilla y León,Burgos,Reserva de caza,1.0,75167.0
2009,Castilla y León,Burgos,Zona de caza controlada,1.0,509.0
2009,Castilla y León,León,Coto privado de caza,959.0,1232037.0
2009,Castilla y León,León,Reserva de caza,3.0,67819.0
2009,Castilla y León,León,Zona de caza controlada,1.0,6122.0
2009,Castilla y León,Palencia,Coto privado de caza,490.0,704737.0
2009,Castilla y León,Palencia,Reserva de caza,1.0,49471.0
2009,Castilla y León,Salamanca,Coto privado de caza,1099.0,1079589.0
2009,Castilla y León,Salamanca,Reserva de caza,1.0,21513.0
2009,Castilla y León,Salamanca,Zona de caza controlada,2.0,3544.0
2009,Castilla y León,Segovia,Coto privado de caza,412.0,616945.0
2009,Castilla y León,Segovia,Zona de caza controlada,1.0,10181.0
2009,Castilla y León,Soria,Coto privado de caza,456.0,882535.0
2009,Castilla y León,Soria,Reserva de caza,1.0,115895.0
2009,Castilla y León,Soria,Zona de caza controlada,3.0,2306.0
2009,Castilla y León,Valladolid,Coto privado de caza,393.0,737994.0
2009,Castilla y León,Valladolid,Coto social,3.0,2982.0
2009,Castilla y León,Zamora,Coto privado de caza,560.0,878555.0
2009,Castilla y León,Zamora,Reserva de caza,2.0,130015.0
2009,Castilla y León,Ávila,Coto privado de caza,473.0,649641.0
2009,Castilla y León,Ávila,Coto social,1.0,3362.0
2009,Castilla y León,Ávila,Reserva de caza,1.0,37216.0
2009,Castilla-La Mancha,Albacete,Coto privado de caza,1434.0,1277947.0
2009,Castilla-La Mancha,Albacete,Coto intensivo de caza,65.0,10000.0
2009,Castilla-La Mancha,Albacete,Refugio de caza / fauna,3.0,1043.0
2009,Castilla-La Mancha,Albacete,Zona de caza controlada,3.0,8496.0
2009,Castilla-La Mancha,Ciudad Real,Coto privado de caza,1458.0,1711157.0
2009,Castilla-La Mancha,Ciudad Real,Coto social,1.0,3706.0
2009,Castilla-La Mancha,Ciudad Real,Coto intensivo de caza,59.0,47331.0
2009,Castilla-La Mancha,Ciudad Real,Refugio de caza / fauna,14.0,7032.0
2009,Castilla-La Mancha,Ciudad Real,Zona de caza controlada,6.0,14251.0
2009,Castilla-La Mancha,Ciudad Real,Zona de seguridad,3.0,
2009,Castilla-La Mancha,Cuenca,Coto privado de caza,747.0,1478801.0
2009,Castilla-La Mancha,Cuenca,Coto intensivo de caza,55.0,50912.0
2009,Castilla-La Mancha,Cuenca,Refugio de caza / fauna,5.0,567.0
2009,Castilla-La Mancha,Cuenca,Reserva de caza,1.0,6675.0
2009,Castilla-La Mancha,Cuenca,Zona de caza controlada,19.0,41011.0
2009,Castilla-La Mancha,Guadalajara,Coto privado de caza,674.0,1067564.0
2009,Castilla-La Mancha,Guadalajara,Coto social,1.0,972.0
2009,Castilla-La Mancha,Guadalajara,Coto intensivo de caza,6.0,3508.0
2009,Castilla-La Mancha,Guadalajara,Refugio de caza / fauna,2.0,438.0
2009,Castilla-La Mancha,Guadalajara,Reserva de caza,1.0,57185.0
2009,Castilla-La Mancha,Guadalajara,Zona de caza controlada,8.0,7645.0
2009,Castilla-La Mancha,Toledo,Coto privado de caza,1230.0,1184050.0
2009,Castilla-La Mancha,Toledo,Coto social,1.0,6486.0
2009,Castilla-La Mancha,Toledo,Coto intensivo de caza,121.0,233021.0
2009,Castilla-La Mancha,Toledo,Refugio de caza / fauna,13.0,8075.0
2009,Castilla-La Mancha,Toledo,Zona de caza controlada,2.0,1327.0
2009,Cataluña,Barcelona,Coto privado de caza,382.0,598535.0
2009,Cataluña,Barcelona,Reserva de caza,1.0,11399.0
2009,Cataluña,Barcelona,Zona de caza controlada,3.0,16942.0
2009,Cataluña,Gerona,Coto privado de caza,247.0,504753.0
2009,Cataluña,Gerona,Reserva de caza,3.0,30072.0
2009,Cataluña,Gerona,Zona de caza controlada,2.0,2056.0
2009,Cataluña,Lérida,Coto privado de caza,479.0,913112.0
2009,Cataluña,Lérida,Reserva de caza,3.0,174025.0
2009,Cataluña,Lérida,Zona de caza controlada,3.0,60186.0
2009,Cataluña,Tarragona,Coto privado de caza,282.0,554917.0
2009,Cataluña,Tarragona,Reserva de caza,2.0,23788.0
2009,Cataluña,Tarragona,Zona de caza controlada,6.0,2555.0
2009,Galicia,La Coruña,Coto municipal,1.0,7047.0
2009,Galicia,La Coruña,Coto privado de caza,123.0,689606.0
2009,Galicia,La Coruña,Explotaciones cinegéticas comerciales,4.0,1290.0
2009,Galicia,Lugo,Coto privado de caza,150.0,926231.0
2009,Galicia,Lugo,Reserva de caza,1.0,7792.0
2009,Galicia,Orense,Coto municipal,1.0,14478.0
2009,Galicia,Orense,Coto privado de caza,104.0,651008.0
2009,Galicia,Pontevedra,Coto privado de caza,73.0,349012.0
2009,Galicia,Pontevedra,Explotaciones cinegéticas comerciales,1.0,215.0
2009,La Rioja,La Rioja,Coto deportivo,87.0,193949.0
2009,La Rioja,La Rioja,Coto municipal,90.0,180776.0
2009,La Rioja,La Rioja,Coto privado de caza,13.0,6012.0
2009,La Rioja,La Rioja,Coto intensivo de caza,1.0,680.0
2009,La Rioja,La Rioja,Reserva de caza,1.0,106934.0
2009,La Rioja,La Rioja,Terreno cercado,3.0,481.0
2009,La Rioja,La Rioja,Terrenos no cinegéticos,35.0,14556.0
2009,Madrid,Madrid,Coto privado de caza,774.0,530575.0
2009,Madrid,Madrid,Reserva de caza,1.0,11276.0
2009,Madrid,Madrid,Zona de caza controlada,1.0,27632.0
2009,Murcia,Murcia,Coto deportivo,48.0,92097.0
2009,Murcia,Murcia,Coto privado de caza,1210.0,623217.0
2009,Murcia,Murcia,Coto intensivo de caza,26.0,5200.0
2009,Murcia,Murcia,Refugio de caza / fauna,19.0,5234.0
2009,Murcia,Murcia,Reserva de caza,1.0,14181.0
2009,País Vasco,Guipúzcoa,Coto privado de caza,4.0,8.0
2009,País Vasco,Guipúzcoa,Zona de caza controlada,12.0,190000.0
2008,Andalucía,Almería,Coto privado de caza,737.0,635339.0
2008,Andalucía,Almería,Coto social / deportivo,13.0,19117.0
2008,Andalucía,Cádiz,Coto privado de caza,752.0,480416.0
2008,Andalucía,Cádiz,Coto social / deportivo,41.0,78622.0
2008,Andalucía,Cádiz,Zona de caza controlada,2.0,306.0
2008,Andalucía,Córdoba,Coto privado de caza,1398.0,969488.0
2008,Andalucía,Córdoba,Coto social / deportivo,56.0,172011.0
2008,Andalucía,Granada,Coto privado de caza,1041.0,816551.0
2008,Andalucía,Granada,Coto social / deportivo,44.0,104462.0
2008,Andalucía,Granada,Coto intensivo de caza,4.0,3409.0
2008,Andalucía,Granada,Zona de caza controlada,1.0,16992.0
2008,Andalucía,Huelva,Coto privado de caza,779.0,683997.0
2008,Andalucía,Huelva,Coto social / deportivo,35.0,100975.0
2008,Andalucía,Huelva,Coto intensivo de caza,1.0,251.0
2008,Andalucía,Jaén,Coto privado de caza,818.0,829687.0
2008,Andalucía,Jaén,Coto social / deportivo,78.0,336469.0
2008,Andalucía,Jaén,Reserva de caza,1.0,65837.0
2008,Andalucía,Málaga,Coto privado de caza,308.0,186.639
2008,Andalucía,Málaga,Coto social / deportivo,132.0,328475.0
2008,Andalucía,Málaga,Coto intensivo de caza,2.0,1200.0
2008,Andalucía,Málaga,Reserva de caza,3.0,61484.0
2008,Andalucía,Sevilla,Coto privado de caza,1147.0,895135.0
2008,Andalucía,Sevilla,Coto social / deportivo,99.0,251757.0
2008,Andalucía,Sevilla,Coto intensivo de caza,1.0,495.0
2008,Baleares,Baleares,Coto privado de caza,1926.0,362067.0
2008,Baleares,Baleares,Coto social / deportivo,3.0,900.0
2008,Baleares,Baleares,Coto intensivo de caza,3.0,410.0
2008,Baleares,Baleares,Zona de caza controlada,4.0,1530.0
2008,Cantabria,Cantabria,Coto privado de caza,115.0,330000.0
2008,Cantabria,Cantabria,Coto social / deportivo,2.0,2663.0
2008,Cantabria,Cantabria,Coto intensivo de caza,1.0,210.0
2008,Cantabria,Cantabria,Reserva de caza,1.0,180000.0
2008,Cantabria,Cantabria,Zona de caza controlada,1.0,3964.0
2008,Castilla y León,Burgos,Coto privado de caza,861.0,1270259.0
2008,Castilla y León,Burgos,Reserva de caza,1.0,75167.0
2008,Castilla y León,Burgos,Zona de caza controlada,1.0,509.0
2008,Castilla y León,León,Coto privado de caza,970.0,1243588.0
2008,Castilla y León,León,Reserva de caza,3.0,146737.0
2008,Castilla y León,León,Zona de caza controlada,1.0,6122.0
2008,Castilla y León,Palencia,Coto privado de caza,491.0,705057.0
2008,Castilla y León,Palencia,Reserva de caza,1.0,49471.0
2008,Castilla y León,Salamanca,Coto privado de caza,1129.0,1093799.0
2008,Castilla y León,Salamanca,Reserva de caza,1.0,21513.0
2008,Castilla y León,Salamanca,Zona de caza controlada,2.0,3544.0
2008,Castilla y León,Segovia,Coto privado de caza,411.0,618435.0
2008,Castilla y León,Segovia,Zona de caza controlada,1.0,10181.0
2008,Castilla y León,Soria,Coto privado de caza,465.0,884636.0
2008,Castilla y León,Soria,Reserva de caza,1.0,115895.0
2008,Castilla y León,Soria,Zona de caza controlada,3.0,2306.0
2008,Castilla y León,Valladolid,Coto privado de caza,395.0,741061.0
2008,Castilla y León,Valladolid,Coto regional / municipal,3.0,2982.0
2008,Castilla y León,Zamora,Coto privado de caza,554.0,872755.0
2008,Castilla y León,Zamora,Reserva de caza,2.0,100015.0
2008,Castilla y León,Ávila,Coto privado de caza,500.0,634909.0
2008,Castilla y León,Ávila,Coto regional / municipal,1.0,3362.0
2008,Castilla y León,Ávila,Reserva de caza,1.0,37216.0
2008,Castilla-La Mancha,Albacete,Coto privado de caza,1420.0,1274397.0
2008,Castilla-La Mancha,Albacete,Refugio de caza,2.0,200.0
2008,Castilla-La Mancha,Albacete,Zona de caza controlada,5.0,12857.0
2008,Castilla-La Mancha,Albacete,Zona de seguridad,17.0,2987.0
2008,Castilla-La Mancha,Ciudad Real,Coto privado de caza,1512.0,1768965.0
2008,Castilla-La Mancha,Ciudad Real,Coto social / deportivo,1.0,3706.0
2008,Castilla-La Mancha,Ciudad Real,Refugio de caza,14.0,7132.0
2008,Castilla-La Mancha,Ciudad Real,Zona de caza controlada,5.0,12857.0
2008,Castilla-La Mancha,Cuenca,Coto privado de caza,799.0,1534011.0
2008,Castilla-La Mancha,Cuenca,Refugio de caza,5.0,567.0
2008,Castilla-La Mancha,Cuenca,Reserva de caza,1.0,6675.0
2008,Castilla-La Mancha,Cuenca,Zona de caza controlada,25.0,42799.0
2008,Castilla-La Mancha,Guadalajara,Coto privado de caza,672.0,1056350.0
2008,Castilla-La Mancha,Guadalajara,Coto social / deportivo,1.0,972.0
2008,Castilla-La Mancha,Guadalajara,Coto intensivo de caza,6.0,3508.0
2008,Castilla-La Mancha,Guadalajara,Reserva de caza,1.0,57185.0
2008,Castilla-La Mancha,Guadalajara,Zona de caza controlada,8.0,7645.0
2008,Castilla-La Mancha,Toledo,Coto privado de caza,1342.0,1195021.0
2008,Castilla-La Mancha,Toledo,Coto social / deportivo,1.0,6486.0
2008,Castilla-La Mancha,Toledo,Coto intensivo de caza,114.0,232108.0
2008,Castilla-La Mancha,Toledo,Refugio de caza,13.0,6768.0
2008,Castilla-La Mancha,Toledo,Zona de caza controlada,3.0,14872.0
2008,Cataluña,Barcelona,Coto privado de caza,433.0,596250.0
2008,Cataluña,Barcelona,Coto intensivo de caza,11.0,7914.0
2008,Cataluña,Barcelona,Reserva de caza,1.0,11399.0
2008,Cataluña,Barcelona,Zona de caza controlada,3.0,16942.0
2008,Cataluña,Gerona,Coto privado de caza,309.0,529018.0
2008,Cataluña,Gerona,Coto intensivo de caza,7.0,3625.0
2008,Cataluña,Gerona,Reserva de caza,3.0,30072.0
2008,Cataluña,Gerona,Zona de caza controlada,2.0,2056.0
2008,Cataluña,Lérida,Coto privado de caza,520.0,903109.0
2008,Cataluña,Lérida,Coto intensivo de caza,10.0,48715.0
2008,Cataluña,Lérida,Reserva de caza,3.0,174025.0
2008,Cataluña,Lérida,Zona de caza controlada,3.0,60186.0
2008,Cataluña,Tarragona,Coto privado de caza,330.0,551712.0
2008,Cataluña,Tarragona,Coto intensivo de caza,4.0,2317.0
2008,Cataluña,Tarragona,Reserva de caza,2.0,23788.0
2008,Cataluña,Tarragona,Zona de caza controlada,6.0,2555.0
2008,Galicia,La Coruña,Coto privado de caza,122.0,685344.0
2008,Galicia,La Coruña,Coto regional / municipal,1.0,7047.0
2008,Galicia,La Coruña,Otros terrenos,4.0,1290.0
2008,La Rioja,La Rioja,Cercado / vallado,3.0,481.0
2008,La Rioja,La Rioja,Coto privado de caza,13.0,6012.0
2008,La Rioja,La Rioja,Coto regional / municipal,89.0,177833.0
